LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),HumanEval-X pass@1
llama-2-7b.Q2_K,Python/70,73.58107304573059,1655.550137758255,407.0595615976641,271.265217012,22.5,5.794219493865967,26.017187523579928,0.0001420117505708727,1.930003799789825e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/71,29.652456521987915,667.1724343299865,162.28863642890008,-38.47103077680001,22.5,5.794219493865967,25.00436353133678,4.813020589672112e-05,1.6231439665388792e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/72,50.02230501174927,1125.4829961061478,270.47476867248554,-216.33317306639998,22.5,5.794219493865967,27.379626354343678,7.177786269120551e-05,1.4349171369521314e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/73,48.226930141448975,1085.0864177942274,260.2351052180476,-274.3752195,22.5,5.794219493865967,28.04702769837497,6.51650001731318e-05,1.3512160110959517e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/74,28.204726457595825,634.5989531278609,153.88470257701056,-5.499004399199981,22.5,5.794219493865967,26.579190143669166,4.764309356179479e-05,1.6891882867016428e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/75,13.806300640106201,310.63878178596497,79.98877225025615,292.63523410799996,22.5,5.794219493865967,21.197366032996925,4.157521209204335e-05,3.0113216549312766e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/76,15.340939283370972,345.168290734291,79.41163438960304,-376.4243011392,22.5,5.794219493865967,27.46491087913889,2.930176083533108e-06,1.910036947157019e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/77,35.542704820632935,799.6971470117569,196.32598748498742,35.77802862240005,22.5,5.794219493865967,3.5003070920537813,6.278309449576053e-05,1.7664129618889963e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/78,56.85263514518738,1279.1655260324478,309.98834196246145,-38.18103054480001,22.5,5.794219493865967,31.42306578050183,9.437368137832189e-05,1.659970221913464e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/79,27.982568740844727,629.6002811193466,152.55470370639068,-9.144007315200007,22.5,5.794219493865967,27.241904925490765,4.7036214904615474e-05,1.6809112608721698e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/80,30.952879428863525,696.4293426275252,169.85177586078794,-38.273030618400014,22.5,5.794219493865967,22.704182606192518,5.0382682131157806e-05,1.627721978077943e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/81,60.22356700897217,1355.0043207406998,329.7220936264488,6.590005272000016,22.5,5.794219493865967,2.7069934122595223,0.00010291331546422623,1.7088545327926872e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/82,18.40337824821472,414.06821608543396,106.61366686870518,311.090248872,22.5,5.794219493865967,4.076850063177072,5.0611716886919796e-05,2.750131861894951e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/83,28.86715602874756,649.50414955616,167.24585496330758,36.045028836000014,22.5,5.794219493865967,17.94854674522987,5.1890919567115345e-05,1.7975764400012045e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/84,40.93733215332031,921.0754626989363,218.09805142499613,-324.3982595183999,22.5,5.794219493865967,33.970019236324376,4.957748995752937e-05,1.2110581552273499e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/85,18.611233472824097,418.7443149089813,107.8208797378684,-110.52608842079995,22.5,5.794219493865967,28.005452053971617,2.5315170648926353e-05,1.3602091815081072e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/86,35.48221564292908,798.3366340398787,195.87292313679836,2.3430018743999907,22.5,5.794219493865967,3.348299340262932,6.0638285477170994e-05,1.7089768600528485e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/87,61.82048439979553,1390.9377139806747,338.90467048179295,-33.872027097599975,22.5,5.794219493865967,28.20486255116416,0.00010319649852551288,1.6692929459778578e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/88,36.8962082862854,830.1514685153961,204.12097974402232,47.897038317599964,22.5,5.794219493865967,4.087076553151106,6.584790903976544e-05,1.7846795673104873e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/89,47.11013984680176,1059.960787296295,263.24901376396303,286.1592289272,22.5,5.794219493865967,3.545212767891529,9.792697614606739e-05,2.078681499662657e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/90,20.19650888442993,454.4121265411377,117.00698757833574,-125.47610038079996,22.5,5.794219493865967,27.619822280164897,2.7134765274582678e-05,1.3435374118297073e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/91,15.955262660980225,358.9905989170074,82.87302760885905,-337.75127020080004,22.5,5.794219493865967,23.613873507401625,6.335034441687438e-06,3.970498371788158e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/92,59.42903017997742,1337.1349346637726,325.06159388415756,12.003009602400025,22.5,5.794219493865967,24.936305957953707,0.00010187178650845675,1.7141754829238148e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/93,74.38814496994019,1673.707716464996,411.8395498212676,276.1692209352,22.5,5.794219493865967,24.751316984677647,0.00014370585602092314,1.9318381454329025e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/94,59.65130352973938,1342.136857509613,326.30032038111074,-38.71903097519999,22.5,5.794219493865967,24.14376236893289,9.916518034341284e-05,1.6624143057322071e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/95,34.18593168258667,769.170861840248,198.04735102126153,46.29403703520005,22.5,5.794219493865967,3.826259157068661,6.16702496879511e-05,1.803965744170844e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/96,44.99055457115173,1012.2749626636504,251.02527650686386,283.9312271448,22.5,5.794219493865967,24.19919380393913,9.414602621965793e-05,2.092573143786608e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/97,47.761640548706055,1074.6210390329359,267.0744092770674,282.5532260424,22.5,5.794219493865967,3.385112944523948,9.883237357303251e-05,2.0692834759778798e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/98,19.678942918777466,442.76848018169403,114.00452986797835,303.40024272,22.5,5.794219493865967,3.437820785040901,5.2339869871931954e-05,2.659689094478227e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/99,47.031206369400024,1058.18618953228,262.94418171847093,-160.05412804319997,22.5,5.794219493865967,27.648953135128203,7.06492317509288e-05,1.502177749726943e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/100,31.220694065093994,702.4561911821364,171.32616245992713,-39.03803123040001,22.5,5.794219493865967,22.82208165608389,5.079256890478948e-05,1.626887884006962e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/101,14.888567209243774,334.9872583150863,76.77026411448287,-302.30824184640005,22.5,5.794219493865967,22.81601237088766,6.659775905440265e-06,4.473080459552515e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/102,76.65872049331665,1724.7939866781232,511.32229138778223,-308.1542465232,22.5,5.794219493865967,0.0,0.00011731274080431231,1.5303247960490027e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/103,73.82034206390381,1660.9348118305206,398.97591268625445,-317.42525393999995,22.5,5.794219493865967,26.659604179736807,0.00010602685271840398,1.4362823275272832e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/104,18.04329776763916,405.96594393253326,94.99289090923433,-268.73621498880004,22.5,5.794219493865967,27.80140656521052,1.413029487407003e-05,7.831326100161612e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/105,59.70665240287781,1343.381568789482,326.70417611385585,2.8140022511999816,22.5,5.794219493865967,24.840121386593008,0.00010179269675373417,1.7048803216578903e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/106,17.075084924697876,384.1812890768051,98.91661247755441,296.310237048,22.5,5.794219493865967,3.5184982913090974,4.742546971812852e-05,2.7774661108438182e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/107,47.73466658592224,1074.01262819767,266.86080125450667,294.1182352944,22.5,5.794219493865967,3.812695977753605,9.948606364936997e-05,2.084147031179015e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/108,27.536611318588257,619.5627254247665,150.02843166582159,-38.334030667199976,22.5,5.794219493865967,29.773004657898568,4.449557425400624e-05,1.6158696413007811e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/109,57.59071493148804,1295.7748317718506,314.35310926763555,0.8010006407999862,22.5,5.794219493865967,28.707791432812954,9.802189373941436e-05,1.702043356399112e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/110,46.830429553985596,1053.6680728197098,252.02806384881617,-354.6412837128,22.5,5.794219493865967,26.505318391378584,5.786983852903074e-05,1.2357315335388722e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/111,19.358896493911743,435.56652903556824,102.48800223806724,-229.38018350399997,22.5,5.794219493865967,28.569552279821803,1.878223386166166e-05,9.702120091178006e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/112,34.124820709228516,767.7943414449692,188.0721177379362,2.8330022664000145,22.5,5.794219493865967,3.801089941017978,5.8334998091348516e-05,1.70945947492034e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/113,44.496230125427246,1001.153483390808,248.11813052874143,275.33722026960004,22.5,5.794219493865967,24.473713450330692,9.276948304323216e-05,2.084884107748699e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/114,31.652806997299194,712.1785336732864,262.01586003461045,-38.414030731199965,22.5,5.794219493865967,0.0,5.694041551420399e-05,1.7989057185058655e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/115,54.54951357841492,1227.3029172420502,296.7522991758125,-92.5790740632,22.5,5.794219493865967,27.944725678827517,8.710253983644888e-05,1.5967610730614305e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/116,71.67454314231873,1612.6509565114975,386.6192247216983,-335.1592681272,22.5,5.794219493865967,31.577543494027076,0.00010125791329127989,1.4127458488325444e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/117,24.144590854644775,543.24405670166,130.16299746509048,-99.2670794136,22.5,5.794219493865967,28.492165204721747,3.4935301080444976e-05,1.446920400961127e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/118,62.77531051635742,1412.4241018295288,344.497176233971,-26.324021059200025,22.5,5.794219493865967,3.661302580559663,0.0001053034780384897,1.6774664620902301e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/119,70.26996278762817,1581.047008037567,387.9529576505295,203.63416290720002,22.5,5.794219493865967,28.0959984837015,0.00013220056215866265,1.8813239243943085e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/120,31.17685580253601,701.4657586812972,171.07072552557202,-15.996012796800041,22.5,5.794219493865967,3.873573743094751,5.211882218994164e-05,1.671715150496419e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/121,43.030688524246216,968.1771183013916,239.5452357232261,268.04821443839995,22.5,5.794219493865967,27.02122260355958,8.979776953709151e-05,2.086830878536693e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/122,32.522000551223755,731.7314887046814,178.84357314785981,-14.159011327200016,22.5,5.794219493865967,28.28588554045764,5.454517364325766e-05,1.6771776864509402e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/123,65.1495668888092,1465.8376282453537,358.2370544037264,20.78401662720001,22.5,5.794219493865967,3.682088590093498,0.00011225606462571304,1.723051587085767e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/124,40.94109129905701,921.1609178781508,227.59251677028055,219.5711756568,22.5,5.794219493865967,28.173487947312847,8.325989190588663e-05,2.03365101574135e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/125,19.658722639083862,442.3141944408416,104.21349354568258,-264.6482117184,22.5,5.794219493865967,27.818646032348155,1.7151818031933728e-05,8.724787641000585e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/126,30.700214624404907,690.7419759035112,168.2045146613665,-7.268005814399953,22.5,5.794219493865967,3.254374196751553,5.1822979755568437e-05,1.6880331420996694e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/127,35.82062864303589,805.9513449668884,197.88619802065477,75.68006054400001,22.5,5.794219493865967,27.517215359237014,6.568654711288753e-05,1.8337631024702315e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/128,26.70802068710327,600.9209114313126,145.09709044492286,-43.851035080799996,22.5,5.794219493865967,28.227528588930976,4.2725494604844584e-05,1.5997252325581659e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/129,49.2309410572052,1107.679436802864,275.5221585652455,297.9662383728,22.5,5.794219493865967,3.789653476379401,0.00010229579374567986,2.077876058205236e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/130,62.97062039375305,1416.8201512098312,345.59307051463054,-3.645002916000001,22.5,5.794219493865967,26.790474670597384,0.00010701762628740277,1.6994850236225298e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/131,13.05487871170044,293.73071551322937,66.11215543829883,-313.53625082879995,22.5,5.794219493865967,27.478031972540215,2.817667793817775e-06,2.158325524152468e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/132,73.74814224243164,1659.3098384141922,398.7430113388772,-319.21425537119995,22.5,5.794219493865967,26.41010046437231,0.00010580494739309212,1.4346794939631214e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/133,19.89814305305481,447.6984179019928,105.70448378730852,-232.9731863784,22.5,5.794219493865967,27.377783202581615,1.9497525118888575e-05,9.798665667897722e-07,0.054878048780487805
llama-2-7b.Q2_K,Python/134,31.772218227386475,714.8632049560546,174.4129659557634,-2.1050016840000474,22.5,5.794219493865967,3.577612026608511,5.398264059246145e-05,1.6990516748349163e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/135,33.631734132766724,756.7007249593734,185.1678976700215,16.265013011999994,22.5,5.794219493865967,28.51262414020425,5.8300568691154024e-05,1.733498738453482e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/136,34.04947209358215,766.1007732152939,187.62092110957758,8.758007006399998,22.5,5.794219493865967,3.5370915194031274,5.856501833769972e-05,1.7199978365813901e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/137,73.09015154838562,1644.5064854621887,404.1457459809756,273.520218816,22.5,5.794219493865967,27.265332916432474,0.00014129967826295018,1.933224590038097e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/138,22.31269359588623,502.0275485515594,129.26475546435736,313.4692507752,22.5,5.794219493865967,3.4665121962567995,5.7486903572682914e-05,2.5764215031071693e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/139,35.551576137542725,799.8975723981856,196.27114531816142,69.82605586079998,22.5,5.794219493865967,27.986222393009008,6.486370920455411e-05,1.8244960210373784e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/140,28.47797179222107,640.7465010881424,155.44209219263814,-13.185010547999976,22.5,5.794219493865967,26.643674916953618,4.764424550232328e-05,1.6730210230539518e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/141,65.26932001113892,1468.536188006401,358.9118856156882,62.89705031760003,22.5,5.794219493865967,28.275983193171935,0.00011502382512065576,1.7622954414267792e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/142,27.748120307922363,624.327278137207,151.00296007519137,-24.561019648799938,22.5,5.794219493865967,27.96187241855453,4.5682847120558875e-05,1.6463402426403625e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/143,70.98081731796265,1597.0449954271314,391.95634327170615,221.60517728399995,22.5,5.794219493865967,28.046726489587414,0.0001345111080959968,1.8950346470856567e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/144,74.2974145412445,1671.6666412353513,401.7063795519548,-343.8812751048,22.5,5.794219493865967,24.855365015785704,0.00010523620982416391,1.4164181953565078e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/145,42.48219871520996,955.8366340398788,227.1973862730747,-316.33525306800004,22.5,5.794219493865967,29.21238106177543,5.2736934739252436e-05,1.2413890131437795e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/146,26.966986179351807,606.7509287595748,146.60726211394947,-20.21201616959997,22.5,5.794219493865967,27.982408503909493,4.4610519168727426e-05,1.6542641759087263e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/147,69.37896251678467,1561.004850268364,382.63731097132376,177.05014164000002,22.5,5.794219493865967,28.034726272867996,0.0001290400030618623,1.8599298458901574e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/148,32.00039052963257,719.9949091672897,175.60600100790012,-15.068012054399953,22.5,5.794219493865967,3.5210938554407867,5.3578714703348154e-05,1.6743144010612596e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/149,24.022545337677002,540.5000764131545,139.17314730981582,325.0082600064,22.5,5.794219493865967,3.6844946651188257,6.11329147376027e-05,2.5448142100796345e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/150,17.335106134414673,390.03195405006414,100.4115785310679,294.0482352384,22.5,5.794219493865967,3.331801132182688,4.773479867115888e-05,2.7536490576422227e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/151,71.55383944511414,1609.9383205175398,395.31109963508084,239.58419166719997,22.5,5.794219493865967,28.19723924892689,0.0001365937603249909,1.90896479328361e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/152,64.36228895187378,1448.1286811828613,353.7251779143629,38.71403097119999,22.5,5.794219493865967,28.48136825096475,0.00011199497722865516,1.7400713842293306e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/153,60.723501443862915,1366.2580490112302,332.462874394704,-14.273011418399948,22.5,5.794219493865967,3.571450082628141,0.00010249538012905706,1.6879029978831345e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/154,27.813071727752686,625.7864266633987,151.59134017251623,-41.300033040000024,22.5,5.794219493865967,29.146324807582204,4.4788898839221266e-05,1.6103542707413224e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/155,29.71136498451233,668.4971183538437,162.58443379414734,4.6480037183999645,22.5,5.794219493865967,24.901897633332783,5.0852518444777926e-05,1.7115510671181167e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/156,73.82599353790283,1661.0638689994812,408.4682989499229,278.2532226024,22.5,5.794219493865967,26.067903507532222,0.00014285817587681785,1.9350660794490136e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/157,27.201639652252197,612.0291137695311,148.1554181205928,-38.71903097519999,22.5,5.794219493865967,31.139146267344486,4.389977288108802e-05,1.613864952345006e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/158,44.38451361656189,998.6388587951659,238.05617122231294,-321.3062570448,22.5,5.794219493865967,25.2877969979192,5.569962691277339e-05,1.254933813040351e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/159,56.62677359580994,1274.0846818685532,308.827685325551,-34.08702726959999,22.5,5.794219493865967,27.80307249100837,9.424301032957845e-05,1.6642835949345328e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/160,59.682244062423706,1342.8304070234299,326.60583071834606,-38.7970310376,22.5,5.794219493865967,24.177381998451455,9.922122504060272e-05,1.662491526572356e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/161,36.163429498672485,813.6632591485977,199.78710303287812,18.26101460879997,22.5,5.794219493865967,3.341958667341657,6.277763117223341e-05,1.735942415929825e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/162,17.022968769073486,383.00895988941187,98.61428776304763,293.30623464480004,22.5,5.794219493865967,3.317630151763735,4.715295219046155e-05,2.769960565052952e-06,0.054878048780487805
llama-2-7b.Q2_K,Python/163,22.42517066001892,504.5577782392502,129.91461006793566,326.4232611384,22.5,5.794219493865967,4.14785541751115,5.846863186055664e-05,2.607277007920318e-06,0.054878048780487805
llama-2-7b.Q3_K_L,CPP/0,31.570008039474487,710.3152137994766,173.34427235992905,-33.805027044000006,22.5,5.794222354888916,18.973192999756034,5.171199134239081e-05,1.6380100783544688e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/1,89.49720215797424,2013.6562353372572,489.6971363666791,12.187009749600032,22.5,5.794222354888916,22.76299226381477,0.0001530657408829282,1.7102852066006174e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/2,19.30971884727478,434.4616681337356,111.85650698435609,277.00922160720006,22.5,5.794222354888916,2.7730772611371997,5.009787117635148e-05,2.5944381465410044e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/3,75.8677487373352,1706.9988602399824,420.3537637529279,271.8962175168,22.5,5.794222354888916,3.312745694664968,0.00014598962679978513,1.9242646477519943e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/4,45.15367078781128,1015.9411883354187,252.0822610193102,272.555218044,22.5,5.794222354888916,3.496275876666585,9.37412163415816e-05,2.0760486291822364e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/5,22.391334056854248,503.79732906818384,129.7210874467197,294.220235376,22.5,5.794222354888916,2.9612586229976383,5.645109303129392e-05,2.521113431113926e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/6,91.63545346260071,2061.7664659023285,592.5676616740151,-37.38302990640004,22.5,5.794222354888916,0.0,0.00015923638577719276,1.737715914094124e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/7,52.15002918243408,1173.3552235364912,282.92501548371604,-163.82713106160003,22.5,5.794222354888916,27.911341306096933,7.864325851601579e-05,1.5080194536593958e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/8,58.874768018722534,1324.6630221605299,322.04476648516845,-41.39303311440001,22.5,5.794222354888916,24.953690632993258,9.768028142872154e-05,1.6591195976799199e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/9,46.29030990600586,1041.517429947853,249.12798404862147,-322.15225772160005,22.5,5.794222354888916,21.208345013734995,5.8930925378188905e-05,1.2730726041335708e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/10,82.18471145629883,1849.128021597862,447.39588469273264,-195.60615648479995,22.5,5.794222354888916,27.112759011813775,0.00012783675995783574,1.5554810340340744e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/11,95.00123500823975,2137.495021820068,521.4416324888554,52.70004216000001,22.5,5.794222354888916,27.24900544803993,0.0001649978203532242,1.7367965831066663e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/12,27.29209613800049,614.0631401538849,148.57108677205417,-40.55603244480004,22.5,5.794222354888916,27.613839464562968,4.393705409324359e-05,1.609881991880693e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/13,34.17526149749756,768.93095433712,188.2409699479848,30.37002429599999,22.5,5.794222354888916,27.480384445560915,6.009000735070465e-05,1.7582896141147206e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/14,69.5215060710907,1564.210529923439,374.23670470471507,-335.07726806159997,22.5,5.794222354888916,39.18646876388572,9.756194480175095e-05,1.4033347422305107e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/15,29.5689594745636,665.292592048645,161.61610777076874,-10.778008622400014,22.5,5.794222354888916,23.935146344155672,4.965996563854985e-05,1.679462737986074e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/16,34.702988624572754,780.8035862445831,191.3568821249942,43.856035084800006,22.5,5.794222354888916,27.007051088052755,6.182262864755325e-05,1.7814785151898248e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/17,83.5454204082489,1879.7421652078629,455.25782726180694,-141.68011334400006,22.5,5.794222354888916,27.70343904102678,0.00013345924985614315,1.5974454279359397e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/18,51.01666235923767,1147.8576618432996,286.01205535027367,293.21523457200004,22.5,5.794222354888916,3.43353914639731,0.00010508976109419561,2.0599105514625425e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/19,72.53627181053162,1632.0442289114,401.01811696984157,267.7272141816,22.5,5.794222354888916,28.131786391235746,0.00013999857097234602,1.930049166822763e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/20,59.127901792526245,1330.3561556339262,323.37164255346465,-38.179030543199985,22.5,5.794222354888916,25.16523473056381,9.830300116632303e-05,1.6625484447470874e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/21,70.61110305786133,1588.7263762950895,380.3770991546696,-335.940268752,22.5,5.794222354888916,34.65042398788363,9.937480553243451e-05,1.407353818718894e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/22,25.751073360443115,579.390674829483,139.50633756406089,-82.01706561359998,22.5,5.794222354888916,27.83884287872986,3.8752906383885296e-05,1.5049045079190614e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/23,12.877734422683716,289.74528551101685,74.60809613525782,284.2712274168,22.5,5.794222354888916,22.076510915704837,3.9467546246970474e-05,3.064789578006024e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/24,42.728005170822144,961.366050839424,237.85418950185715,271.8222174576,22.5,5.794222354888916,28.06918220970833,8.951007319672731e-05,2.0948806956672866e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/25,21.231656789779663,477.70402729511255,123.00030291722351,303.09524247599995,22.5,5.794222354888916,3.296978796608393,5.499444661002725e-05,2.5902098528881678e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/26,46.00260901451111,1035.0408017635345,256.9451289486369,275.2032201624,22.5,5.794222354888916,3.132008928809039,9.536041251847986e-05,2.0729348739415905e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/27,32.445050954818726,730.000262260437,178.47110918654948,-17.83401426719999,22.5,5.794222354888916,26.1921756303675,5.4193551389528824e-05,1.6703179620520837e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/28,21.88591504096985,492.42491841316223,117.13764904221307,-183.73314698639996,22.5,5.794222354888916,27.499596243117207,2.591089223388624e-05,1.1839071926114005e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/29,21.76231026649475,489.6436446905136,126.07558249771044,303.9242431392,22.5,5.794222354888916,3.28173496232619,5.5958516973786996e-05,2.571350021598613e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/30,32.18312430381775,724.1064888238907,176.82257762096697,-25.773020618399965,22.5,5.794222354888916,24.898583891244257,5.325154369622862e-05,1.654641830094526e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/31,39.40034246444702,886.4939779043199,209.09141424125153,-332.7162661728,22.5,5.794222354888916,41.483158843814834,4.6419102958809295e-05,1.1781395809108935e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/32,69.95279550552368,1573.9112377166748,376.52841188274465,-338.95027116,22.5,5.794222354888916,37.78521508758611,9.80559952264695e-05,1.4017451985707519e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/33,46.657742977142334,1049.780194759369,346.4115197361491,-331.7782654224,22.5,5.794222354888916,0.0,6.476748868328158e-05,1.3881402003309767e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/34,15.487902402877808,348.4732067584991,80.20953296189418,-338.985271188,22.5,5.794222354888916,24.48714233351443,5.457916548451763e-06,3.523986919905711e-07,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/35,81.86738228797913,1841.9919830560682,445.40833556298537,-205.35116428080002,22.5,5.794222354888916,27.593761452018086,0.00012668864261257152,1.54748617913454e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/36,41.97665762901306,944.4565576314926,233.50687880988002,246.1311969048,22.5,5.794222354888916,27.71739483523118,8.665338936621642e-05,2.06432322773417e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/37,89.50701808929443,2013.8803285360334,489.7195655931143,-38.764031011200025,22.5,5.794222354888916,25.251006757758507,0.0001499804695343266,1.6756280427608742e-06,0.006097560975609756
llama-2-7b.Q3_K_L,CPP/38,46.01472282409668,1035.3171229362488,247.45272556484224,-333.030266424,22.5,5.794222354888916,22.477125707831608,5.778980685353696e-05,1.2558981844670371e-06,0.006097560975609756
