LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP pass@1,MBPP+ pass@1
llama-2-7b.Q2_K,Mbpp/450,54.727715730667114,3566.4812711827367,640.5510784752105,123.76009900094687,64.93288135060428,11.705788135528564,2.1566607174514143,0.0002822293228937832,5.156972461316045e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/451,15.185243368148804,995.8883837100634,177.7172661855548,34.34502748120849,64.92445196581649,11.705788135528564,1.9442143411997383,7.8719796851664e-05,5.183966759253891e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/453,24.170236110687256,1581.1555419234194,282.89244289766253,54.41004352348955,64.91902888923727,11.705788135528564,2.261208177236928,0.00012502217937216062,5.172567566143058e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/454,16.583277463912964,1088.0743184587643,194.08324182494297,37.19702976354711,64.97767554593288,11.705788135528564,2.189765811994561,8.59797732216767e-05,5.184727410415591e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/455,14.066075563430786,924.5562336443962,164.63419402007924,30.9910247864309,65.73106162801615,11.705788135528564,2.2034835432004067,7.300004712562358e-05,5.18979489314065e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/456,50.188204288482666,3269.5290356211312,587.412767682278,98.3750787071358,64.93072111034763,11.705788135528564,2.032787536149729,0.00025776031030669,5.135874334636069e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/457,37.30088996887207,2434.4670295720553,436.5770593338629,75.62706050521228,64.93495602389814,11.705788135528564,1.9957699058653209,0.0001920288291687773,5.1481031505957925e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/458,6.645528554916382,442.15638672481793,77.76944744999207,14.877011903990933,66.5377952332745,11.705788135528564,2.2392040605128978,3.485206158453253e-05,5.2444378647276854e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/459,20.7188880443573,1354.9673419730013,242.48932419634693,41.569033245991704,64.91818421645206,11.705788135528564,1.9131061628976085,0.00010681211783648217,5.155301655562157e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/460,22.689865112304688,1486.5274742210195,265.5661375172058,46.642037304422956,64.92076087528164,11.705788135528564,2.0269769861350784,0.00011722010470656959,5.166187816735908e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/462,114.65483379364014,7454.978578978097,1341.9698444952933,239.9561919531834,64.92111898591837,11.705788135528564,2.1496137988643675,0.0005889175020283754,5.136438495810217e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/463,33.332152366638184,2176.8157484512053,390.1208960029907,70.91205674498724,64.93987034916847,11.705788135528564,2.0795019607422565,0.00017190347070689842,5.157286838726769e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/465,19.822479486465454,1298.3808327038325,231.99683929974705,46.861037444045905,64.93398298087608,11.705788135528564,2.4004917352810247,0.00010278557984165562,5.1853038824853546e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/468,88.97119092941284,5787.923712335276,1041.3476832653168,196.73615737474393,64.91930445108281,11.705788135528564,2.1298156727063993,0.0004578712505460496,5.1462866323697e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/470,45.08751630783081,2939.8810559029666,527.7069586698311,105.54508440350219,64.72184348173845,11.705788135528564,1.6080969876212161,0.00023285413630148193,5.1644924220640595e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/471,50.41354942321777,3283.8176460520144,590.0524074118885,120.37109628408871,64.94038733522454,11.705788135528564,2.2629518305308784,0.0002602969291490632,5.163233537950106e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/472,19.988204956054688,1308.243425593908,233.93693724279785,45.000036004694266,64.91785218264718,11.705788135528564,2.264565141578548,0.00010343346040838519,5.174724825755494e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/473,30.183847188949585,1970.8573106845845,353.2646280032846,67.48305399923993,64.96937498121528,11.705788135528564,1.919314760476813,0.00015585624703037755,5.16356467267821e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/474,24.730732917785645,1616.7217633763732,289.4485208469603,56.451045156791224,64.91882308893005,11.705788135528564,2.224657142914872,0.00012790021582756228,5.171711499725916e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/475,26.54716992378235,1736.584162266229,310.7136472836483,54.76604378316097,64.91885863672994,11.705788135528564,2.0489259855500928,0.00013698741397533262,5.160151321915942e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/476,120.01755428314209,7802.301392836117,1404.7249075187342,251.1512009306216,67.95084069599487,11.705788135528564,0.0,0.0006163710368580774,5.1356740315166886e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/477,10.28999137878418,679.2696174152582,120.43238142463065,22.47101796797324,66.01480384210342,11.705788135528564,2.184095014342151,5.3579416835613474e-05,5.206944774131014e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/478,11.057961225509644,728.8428330737937,129.42131741710477,24.781019834563267,65.91312699146197,11.705788135528564,2.2413296672498553,5.7546336717834714e-05,5.204063890645674e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/479,7.039881467819214,468.99301019411587,82.38771597568619,16.81101345809566,66.62262610461889,11.705788135528564,2.3884652409758154,3.70279508542786e-05,5.259740668012834e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/554,28.06217670440674,1832.039256630233,328.44908691458,57.39404591906805,64.92658231417904,11.705788135528564,2.0377166001242286,0.0001445350827722705,5.15052999254949e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/555,17.05618715286255,1118.3910977121584,199.61610877504654,36.264029040466994,64.92287722096061,11.705788135528564,1.9928366309565202,8.825522311415819e-05,5.17438172571566e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/556,54.55266785621643,3554.346466474899,638.5049802185974,108.63508694853863,64.92109013697338,11.705788135528564,1.8103095358421446,0.0002803195133958582,5.138511541446365e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/557,44.19902181625366,2878.519408813679,517.3244845775806,88.88707111793792,64.92444873320075,11.705788135528564,2.1182860960901846,0.0002270931410913001,5.137967578454175e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/558,20.013110637664795,1312.4255459396134,234.22811506103804,41.53503323038876,64.91655627735439,11.705788135528564,2.0047387196000006,0.00010349916905835365,5.171568324994296e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/559,90.45309209823608,5883.3739226953785,1058.6881914207327,177.3241418533189,64.85489841901612,11.705788135528564,1.8360587001563007,0.00046395655905047455,5.1292504024804045e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/560,32.24195861816406,2106.387833108911,377.35466656409164,57.62204611698962,64.94028515237154,11.705788135528564,1.7647520926013123,0.00016561578590696142,5.136654006300316e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/562,38.16428756713867,2488.2124175683475,446.6830272502312,70.54805645907436,64.93775488985465,11.705788135528564,1.8417275633124552,0.00019585890906034548,5.131994373425423e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/563,16.88809323310852,1108.4807757838987,197.6517943890169,31.702025376034726,64.89989705167017,11.705788135528564,1.953317027133169,8.718407924687821e-05,5.162458428163864e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/564,25.77443838119507,1683.8076450450267,301.66968635285775,44.35303549712444,64.92915330061466,11.705788135528564,1.767765947224844,0.00013228009811816767,5.132220386795265e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/565,14.48332142829895,951.618625294276,169.5181289539329,27.689022147114883,65.70597642664872,11.705788135528564,1.9119906827264994,7.486674201978471e-05,5.169169405679463e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/566,19.841751098632812,1299.3031944417198,232.22171703507772,41.27903300457092,64.91692149649616,11.705788135528564,2.05159616058338,0.00010249657483195874,5.165702075509919e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/567,29.093892097473145,1901.5742902582372,340.52703296624827,55.18004413715971,64.93333682919835,11.705788135528564,1.7803844955461419,0.00014970935977496631,5.145731594569598e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/568,49.54504919052124,3227.839900269866,579.8847304058918,92.26407380822366,64.92269949601622,11.705788135528564,1.8877095565301731,0.0002541546805598513,5.129769466622614e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/569,19.224632501602173,1260.7413715923028,224.99906314276828,36.521029221603385,64.91589792704484,11.705788135528564,1.6647912717714808,9.920281965320989e-05,5.160193290818036e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/572,40.338979721069336,2629.890634910809,472.1398756781984,71.9070575371461,64.91956351951397,11.705788135528564,1.7773340861017037,0.00020683933976951008,5.127530274680607e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/573,28.548636198043823,1866.5651962509605,334.1438414976709,51.459041137036365,64.91957744706907,11.705788135528564,1.8231965579880296,0.00014676941448527002,5.141030677161621e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/576,53.19163489341736,3464.5622616476026,622.5705412023694,98.91307914813297,64.92927812096256,11.705788135528564,1.899644517541154,0.0002727964705961571,5.128559615487896e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/577,21.024258136749268,1377.7561202040017,246.06552655530444,39.27103143155364,64.9184847000687,11.705788135528564,1.746849614395172,0.00010838051604637964,5.155022134024142e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/578,180.1513111591339,11705.63723550226,2108.5605035732315,341.63227331873713,64.79512254459813,11.705788135528564,1.9963387044383019,0.0009225079166827078,5.12073939815972e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/579,26.85507869720459,1756.3487160778768,314.3213753934285,53.71804295464244,64.92426561090852,11.705788135528564,1.9621383941445576,0.0001384422439658332,5.155160613260239e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/580,73.87565875053406,4807.533287023558,864.6739959020357,146.55511725152337,64.92536684244023,11.705788135528564,2.104198832259727,0.0003791974313593201,5.13291438306909e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/581,38.297873973846436,2499.508601605291,448.24637907473846,82.15406574549888,64.92023977502835,11.705788135528564,2.1715321541517705,0.0001974532810657392,5.155724341267084e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/583,59.41065216064453,3866.8866275068103,695.3677336131133,129.40110351564726,64.92439753568927,11.705788135528564,2.1749582972237484,0.0003057460639668967,5.146317248633611e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/585,57.204134702682495,3726.920625534111,669.5402399245434,124.27209942700301,64.92302454250643,11.705788135528564,2.227983895218559,0.00029460737700749993,5.150106343513746e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/586,36.36979627609253,2373.540988831266,425.66989471344493,78.729062974503,64.91911047255938,11.705788135528564,2.1147619477024486,0.00018754975032031672,5.156744593689172e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/587,171.5426845550537,11149.636931702404,2007.8131626600432,350.6862805267019,64.9075334547161,11.705788135528564,2.04751038376238,0.0008802989817307969,5.131661452157582e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/588,8.198106288909912,544.8406548721557,95.94427165126136,17.567014057817687,66.46220268009732,11.705788135528564,2.1432275810810975,4.2903515838905715e-05,5.23334466850521e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/589,22.42939567565918,1467.3845029066574,262.51444707026394,44.66503575315528,64.92381356120292,11.705788135528564,1.938691447818586,0.00011564488440894573,5.155951862512543e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/590,28.033188343048096,1831.431225143798,328.11062047010574,60.452048359138644,64.92670427767457,11.705788135528564,2.1031905736634884,0.00014467268541542934,5.16076457822203e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/591,45.97544741630554,2997.4123879280055,538.0996222553758,97.77707821001513,64.88729688642864,11.705788135528564,1.9520990233919053,0.00023677438516181467,5.150018074165404e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/592,34.11575984954834,2225.455373362856,399.2883225579534,75.21106016383783,64.93688449089545,11.705788135528564,2.2824777614484,0.0001759508015420107,5.15746394973935e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/593,21.067967653274536,1379.6430187135666,246.57760231773918,46.25303703562622,64.92102313700899,11.705788135528564,2.068558283459255,0.00010899185626410907,5.173344579687959e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/594,32.5897114276886,2126.5832932652775,381.42740787113985,69.93705595448318,64.92717729014028,11.705788135528564,2.116759923203119,0.00016799984265341962,5.154996325333676e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/596,14.819744348526001,972.9112513283677,173.45675185787036,31.90502551433383,65.65110982963549,11.705788135528564,2.1530906412728075,7.678576219397158e-05,5.181314899106801e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/597,56.22701835632324,3663.125937498396,658.1031518808804,113.72709097656752,64.92681737601396,11.705788135528564,1.93684563655372,0.00028901747074788406,5.140188457376762e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/598,31.466564178466797,2054.9395589503583,368.28274941464036,60.70904856585457,64.92312816679689,11.705788135528564,1.949930814571175,0.00016187297666465635,5.144285081350867e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/599,23.79800248146057,1556.538520229811,278.53428972502996,48.113038494079774,64.91752353045003,11.705788135528564,1.9879103851165196,0.0001227235599931553,5.15688491455369e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/600,25.94802165031433,1695.0600050468945,303.7013864730955,52.22604180801227,64.92559100302738,11.705788135528564,2.0506932913250506,0.00013365886299886555,5.1510232571910325e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/602,169.2738654613495,11001.673203331507,1981.2388273951701,319.83625586065045,64.92838742365092,11.705788135528564,1.8828949248289257,0.0008669142393818945,5.121370844927258e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/603,61.50306153297424,4005.4553523617005,719.841487113268,116.40609311029948,64.89548607598284,11.705788135528564,1.8684412619332575,0.000315524365694213,5.130222103253312e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/604,30.887179613113403,2018.409838726587,361.4982883880295,57.42104594048669,65.02900522496756,11.705788135528564,1.8808502100722206,0.00015883600295683124,5.142457321982099e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/605,65.04416012763977,4234.162408327222,761.2938333726634,137.385109906063,64.92024558608098,11.705788135528564,2.0453773083858557,0.0003344972903593093,5.1426183334969144e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/606,33.50299334526062,2186.8483234772475,392.1199819302298,71.18705694040273,64.92772106092934,11.705788135528564,2.0951531535087553,0.0001727054718843401,5.154926609230016e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/607,4.025400876998901,272.7585532066812,47.09537751210394,8.845007081959011,67.76792904264246,11.705788135528564,2.1982591869183885,2.1420670639650992e-05,5.321375757144706e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/608,38.63792061805725,2519.3884495091247,452.22573204307986,78.59406284183024,64.92504261225773,11.705788135528564,2.0301744817749228,0.00019877614032668404,5.1445869018579365e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/610,14.681700229644775,966.0321738250876,171.83912863193777,29.005023202444136,65.79987199030506,11.705788135528564,1.9758103461629994,7.604306121703885e-05,5.179445161500802e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/611,25.659828901290894,1677.9056163234275,300.32857767543953,50.03004001480349,64.93642202600569,11.705788135528564,1.9773810197885309,0.0001321780362835492,5.151165925229517e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/612,41.78358435630798,2722.333770865293,489.05007519649865,80.25806420732806,64.93002944983051,11.705788135528564,1.8487893424487343,0.000214509902877413,5.133832010394027e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/614,50.24979853630066,3275.1077610841285,588.1349211573262,91.8860734827831,64.9243905769409,11.705788135528564,1.8664985694977896,0.00025774805048241244,5.129335002133674e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/615,61.03913927078247,3973.5948128732543,714.4141376549409,109.93408794490733,64.84834595451603,11.705788135528564,1.6068041512552982,0.00031267261848360624,5.122493898489045e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/616,31.412482261657715,2052.4486579576396,367.6476127052528,56.620045279487385,64.9356669863801,11.705788135528564,1.69669550478596,0.0001614027864726839,5.138173581070134e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/618,10.884075403213501,717.1811107444526,127.38580216749597,20.02201599395903,65.8949499125512,11.705788135528564,1.8398349088819062,5.6343579351658464e-05,5.176698733180693e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/619,38.516377210617065,2512.1549417223223,450.8052229043562,76.98606158328403,64.93238311700422,11.705788135528564,2.2380593022262123,0.0001981073845555523,5.143458416980709e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/620,82.12741565704346,5343.690606949059,961.2453386270723,156.64912533850384,64.92423431931965,11.705788135528564,2.058647519618259,0.00042108893487831334,5.127263916799015e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/622,146.77534556388855,9542.39879291289,1717.917130207831,311.7142493437086,64.91519494932447,11.705788135528564,1.9737261177057026,0.0007541267051697273,5.137965795770994e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/623,70.77164840698242,4608.3587716840675,828.3349612061523,126.10310090224175,64.92764492173862,11.705788135528564,1.8676039141187186,0.00036251665310885574,5.122342933488735e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/624,68.17694187164307,4439.847471875135,797.9669891169488,122.71909819219218,64.92041030853905,11.705788135528564,2.003183054119371,0.0003493355487923408,5.123954510163215e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/626,8.501732110977173,563.7302089838079,99.50017874995125,16.688013351995323,66.31027569216013,11.705788135528564,1.9632299383326424,4.430896013520094e-05,5.21175679929865e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/628,39.12575817108154,2552.0533696410603,457.93761703149573,74.47705957872586,64.93144342279777,11.705788135528564,1.948332536729215,0.00020100878499743947,5.137505172896769e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/629,24.543561458587646,1605.2101271670706,287.26108697834604,45.93403675983154,64.92341222885098,11.705788135528564,1.8652564927857946,0.00012632210108017383,5.14685292488285e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/630,71.20136141777039,4635.80550064143,833.369246285927,134.47910760646664,64.91816306744958,11.705788135528564,1.8627480291119456,0.00036517922570636325,5.1288236409370405e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/631,13.140873670578003,866.6436773143896,153.80264822212428,25.620020511496477,65.95212337434394,11.705788135528564,1.9498857069263054,6.817010975405375e-05,5.187639076592332e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/632,29.117079496383667,1900.37519629894,340.7982755474021,54.94004396382479,64.92184159715819,11.705788135528564,1.8186336395282987,0.00014963325316017897,5.139019975501436e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/633,36.62731981277466,2389.746343795548,428.69294796764666,64.60005166957217,64.92041223922907,11.705788135528564,1.5924769485489185,0.00018788206810167895,5.12956091414995e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/635,115.23724961280823,7494.315973447978,1348.788566332554,208.79116701166822,64.91533663014425,11.705788135528564,1.8291544918397062,0.000589894442303329,5.118956277465375e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/637,49.247658491134644,3210.6704355342977,576.4024019983043,97.20207775956169,64.91111461956201,11.705788135528564,1.801155939449636,0.0002531306434728106,5.139952867370905e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/638,52.22728610038757,3402.339409869346,611.282851615443,97.30907786433818,64.92890597020168,11.705788135528564,1.8489131649344592,0.00026790140190777835,5.129529445448062e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/639,19.71801733970642,1293.1226634973057,230.7733856398072,38.039030434333654,64.92771149194816,11.705788135528564,1.9172413806685846,0.00010178827203968312,5.162196091323583e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/641,169.42266654968262,11008.866916086485,1982.9827992216026,329.49026357869116,64.89701493830417,11.705788135528564,1.6784191255565548,0.000868125823818537,5.124024084250628e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/643,48.10849094390869,3137.0705286544157,563.0672326704643,89.87107191558152,64.94627758924943,11.705788135528564,1.8909744649791855,0.0002469875062006607,5.133969105134305e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/644,40.426939964294434,2636.160643926831,473.16989641818657,70.98005680177266,64.92778952431793,11.705788135528564,1.684612919650423,0.00020725465767878413,5.126647177892612e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/720,46.23207426071167,3014.650821718716,541.1039989581872,88.75107097878754,64.92515937487825,11.705788135528564,2.269348657245634,0.00023750536241996762,5.137242189927033e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/721,177.2023060321808,11515.75780759887,2074.0526584126123,355.079284068438,64.93141826013004,11.705788135528564,2.0332925787643252,0.0009087613499493057,5.128383316773937e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/722,58.74366521835327,3827.6905901500068,687.5639883517742,123.48609878642947,64.92727158222175,11.705788135528564,2.1054722080235275,0.00030229771016533353,5.146047817099549e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/723,66.99798107147217,4360.820511653619,784.1568933954063,129.55410363701958,64.91671095795859,11.705788135528564,1.9421590164279092,0.0003437309623875805,5.130467469174852e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/724,28.796360969543457,1882.4979689971765,337.03941584603587,58.10704649604759,64.93143203880294,11.705788135528564,2.04428509337128,0.00014842965883731866,5.154458891326777e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/725,31.834585666656494,2076.61713429238,372.5865642047907,62.87205029877896,64.85146765422016,11.705788135528564,1.9552348762216345,0.00016370709195729827,5.142428856197267e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/726,59.31283783912659,3858.3970787151907,694.2255335570557,116.54809326273607,64.92299934444023,11.705788135528564,1.896893989256465,0.00030428077593667633,5.130099773036876e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/728,13.58120584487915,892.9131623299502,158.95607306614056,24.404019541179878,65.74808949131369,11.705788135528564,1.7971119127368003,7.013863527071067e-05,5.164389382784941e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/730,37.96130394935608,2477.1965077556206,444.30771151676294,67.08705363394074,64.91871279545248,11.705788135528564,1.769316816018752,0.00019476068210560785,5.13050558972992e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/731,37.8108606338501,2464.7914988316184,442.5460287825116,67.67705413039948,64.93579503894587,11.705788135528564,1.8041649942929292,0.0001938759155417154,5.127519244249848e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/732,17.49971580505371,1149.1918863527656,204.8065015807659,31.925025541568175,64.9241363938026,11.705788135528564,1.6955440307438063,9.03179340050905e-05,5.1611086152043535e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/733,61.15323567390442,3982.2462867944787,715.7462764524772,107.2880858203007,64.87023091124927,11.705788135528564,1.7976001262771784,0.0003131507962984511,5.1207559640557205e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/734,70.63297486305237,4597.6972301548385,826.7163946636673,137.0441096412378,64.91954046252998,11.705788135528564,2.037838665116957,0.00036242938660914666,5.1311641242896454e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/735,27.210142374038696,1779.1011162797631,318.4734529716027,53.06704244674165,64.91398879313176,11.705788135528564,1.8534906523732304,0.0001401531320312318,5.150768052024324e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/736,18.95865774154663,1242.7149151711308,221.88492402369377,40.83303267350402,64.9073126545728,11.705788135528564,2.194127667955051,9.810613302907479e-05,5.174740446634139e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/737,35.719027519226074,2330.9402337506835,418.0596326078502,75.66106052081523,64.92242316724409,11.705788135528564,2.0862983936023745,0.0001840776602084805,5.15349025416213e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/739,27.090433597564697,1772.123712697829,317.06895230549924,55.46504437177191,64.9288618340742,11.705788135528564,1.9316353104220823,0.00013976317275220704,5.159133841429954e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/740,38.704042196273804,2524.5705086547914,453.0015903714463,78.90206312310966,64.92884618589754,11.705788135528564,1.9150611286513761,0.0001991844780030688,5.14634820293383e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/741,14.801600933074951,973.8518010807995,173.24369906997558,29.436023538664813,65.79520333064995,11.705788135528564,1.988914299989466,7.667227169865584e-05,5.179998572136048e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/742,48.47059178352356,3156.1625359280088,567.3065809841402,97.45207799767286,64.89172302856065,11.705788135528564,1.9669317503045731,0.000249002004703283,5.137176905439092e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/743,65.46862530708313,4261.932073542959,766.262239792012,135.74310860633432,64.9039790554559,11.705788135528564,2.036590905729259,0.0003365237607984834,5.1402295255170795e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/744,12.798889398574829,843.840190071618,149.80045192247223,26.762021386161905,65.93246590411815,11.705788135528564,2.0912178273005373,6.649765745620113e-05,5.195580287115047e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/745,136.9806933403015,8904.956860959795,1603.2474333215876,288.21123057412024,64.91086672111747,11.705788135528564,2.178812537891216,0.0007035814067246459,5.136354544335213e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/748,17.052760124206543,1120.7725026172677,199.57597037664596,35.43202835771808,64.95183410788918,11.705788135528564,2.1280511975930647,8.83535790332221e-05,5.181189343524713e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/749,27.445521354675293,1792.7820012244244,321.22977928424257,57.26604578057959,64.92467751772271,11.705788135528564,2.002818096275008,0.00014149795401016354,5.155593591449835e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/750,35.65980529785156,2325.4088103255604,417.3613104347032,68.10505447276682,64.93513081167406,11.705788135528564,1.949799252826801,0.0001831792695793181,5.136855573082849e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/751,39.29091119766235,2564.5811186632254,459.8717285425781,73.15505853568993,64.93012472396777,11.705788135528564,1.8393447934345335,0.00020186508409068975,5.137704317295138e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/752,173.899085521698,11301.688360343445,2035.382080104003,319.90325591095825,64.9195052457947,11.705788135528564,1.8472108175627102,0.0008899984205650455,5.117901672082095e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/753,135.56882429122925,8814.941699947709,1586.7438004465776,256.1922049608256,64.84894013163293,11.705788135528564,1.6303391322319816,0.000694553166406899,5.123251382005485e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/754,91.32076048851013,5942.602334078073,1068.8428378202675,181.39114512507604,64.95060153281577,11.705788135528564,2.287172294322789,0.0004687431567097997,5.132930937087152e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/755,36.702093839645386,2394.746273795481,429.56869737900246,75.44706033684179,64.92379051251966,11.705788135528564,2.1231402296396977,0.0001889718531674207,5.148803062655091e-06,0.066,0.045
llama-2-7b.Q2_K,Mbpp/757,25.097931623458862,1640.4109313276683,293.7495782502647,51.64604129959116,64.92993948581311,11.705788135528564,1.9017212987762926,0.00012941115163017265,5.156247676968445e-06,0.066,0.045
